
    influenza_us-regions seed72 ep14 val_pinball=0.1173 best=0.0851
    influenza_us-regions seed72 ep15 val_pinball=0.1084 best=0.0851
    influenza_us-regions seed72 ep16 val_pinball=0.1285 best=0.0851
    influenza_us-regions seed72 ep17 val_pinball=0.1409 best=0.0851
    influenza_us-regions seed72 ep18 val_pinball=0.1297 best=0.0851
    influenza_us-regions seed72 ep19 val_pinball=0.1170 best=0.0851
    influenza_us-regions seed72 ep20 val_pinball=0.1125 best=0.0851
    influenza_us-regions seed72 ep21 val_pinball=0.1300 best=0.0851
    influenza_us-regions seed72 ep22 val_pinball=0.1277 best=0.0851
    influenza_us-regions seed72 ep23 val_pinball=0.1311 best=0.0851
    influenza_us-regions seed72 ep24 val_pinball=0.1202 best=0.0851
    influenza_us-regions seed72 ep25 val_pinball=0.1172 best=0.0851
    influenza_us-regions seed72 ep26 val_pinball=0.1165 best=0.0851
done in 147s; bias_c={3: 0.0, 5: 0.0, 10: -0.19999999999999996, 15: -0.04999999999999982}

===== ceiling influenza_us-regions seed82 :: 2026-08-11 02:34:42 =====
    influenza_us-regions seed82 ep00 val_pinball=0.1255 best=0.1255
    influenza_us-regions seed82 ep01 val_pinball=0.0997 best=0.0997
    influenza_us-regions seed82 ep02 val_pinball=0.0973 best=0.0973
    influenza_us-regions seed82 ep03 val_pinball=0.0975 best=0.0973
    influenza_us-regions seed82 ep04 val_pinball=0.1068 best=0.0973
    influenza_us-regions seed82 ep05 val_pinball=0.0936 best=0.0936
    influenza_us-regions seed82 ep06 val_pinball=0.0918 best=0.0918
    influenza_us-regions seed82 ep07 val_pinball=0.0990 best=0.0918
    influenza_us-regions seed82 ep08 val_pinball=0.0965 best=0.0918
    influenza_us-regions seed82 ep09 val_pinball=0.1032 best=0.0918
    influenza_us-regions seed82 ep10 val_pinball=0.0871 best=0.0871
    influenza_us-regions seed82 ep11 val_pinball=0.1055 best=0.0871
    influenza_us-regions seed82 ep12 val_pinball=0.1268 best=0.0871
    influenza_us-regions seed82 ep13 val_pinball=0.1020 best=0.0871
    influenza_us-regions seed82 ep14 val_pinball=0.1189 best=0.0871
    influenza_us-regions seed82 ep15 val_pinball=0.1193 best=0.0871
    influenza_us-regions seed82 ep16 val_pinball=0.1294 best=0.0871
    influenza_us-regions seed82 ep17 val_pinball=0.1045 best=0.0871
    influenza_us-regions seed82 ep18 val_pinball=0.1215 best=0.0871
